,column,datatype_current_dtype_report,datatype_suggested_dtype_report,semantic_current_dtype_report,semantic_semantic_type_guess,key_id_like_flag,key_is_primary_key_like,key_is_foreign_key_like,pattern_current_dtype_report,pattern_boolean_like_string_detection,pattern_numeric_like_object_detection,pattern_date_like_object_detection,train_content_current_dtype_report,train_content_non_null_count,train_content_unique_count,train_content_unique_ratio,train_content_avg_string_length,train_content_text_vs_categorical_split,train_content_mixed_type_flag,clean_current_dtype_report,clean_special_character_flag,clean_whitespace_issue_flag,clean_format_inconsistency_flag,clean_leading_or_trailing_space_ratio,clean_multiple_space_ratio,clean_special_character_ratio
136,BUREAU_DAYS_CREDIT_VAR,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,227419,190248,0.8365527946213817,,not_applicable,False,float64,False,False,False,,,
137,BUREAU_SK_ID_BUREAU_NUNIQUE,float64,Int64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,263491,60,0.00022771176245108942,,not_applicable,False,float64,False,False,False,,,
138,BUREAU_TOTAL_DEBT_CREDIT_RATIO,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,262408,184777,0.7041591719764642,,not_applicable,False,float64,False,False,False,,,
139,BUREAU_TOTAL_OVERDUE_DEBT_RATIO,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,186442,2995,0.016063977000890357,,not_applicable,False,float64,False,False,False,,,
140,CC_AMT_BALANCE_MAX,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,86905,56722,0.652689718658305,,not_applicable,False,float64,False,False,False,,,
141,CC_AMT_BALANCE_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,86905,59467,0.6842759334905931,,not_applicable,False,float64,False,False,False,,,
142,CC_AMT_BALANCE_SUM,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,86905,58810,0.6767159542028652,,not_applicable,False,float64,False,False,False,,,
143,CC_AMT_CREDIT_LIMIT_ACTUAL_MAX,float64,Int64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,86905,54,0.0006213681606351763,,not_applicable,False,float64,False,False,False,,,
144,CC_AMT_CREDIT_LIMIT_ACTUAL_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,86905,11313,0.13017662965306945,,not_applicable,False,float64,False,False,False,,,
145,CC_AMT_DRAWINGS_ATM_CURRENT_MAX,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,61140,1305,0.021344455348380767,,not_applicable,False,float64,False,False,False,,,
146,CC_AMT_DRAWINGS_ATM_CURRENT_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,61140,22420,0.3666993784756297,,not_applicable,False,float64,False,False,False,,,
147,CC_AMT_DRAWINGS_ATM_CURRENT_SUM,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,86905,5016,0.057718198032334155,,not_applicable,False,float64,False,False,False,,,
148,CC_AMT_DRAWINGS_CURRENT_MAX,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,86905,24117,0.27750992463034346,,not_applicable,False,float64,False,False,False,,,
149,CC_AMT_DRAWINGS_CURRENT_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,86905,49079,0.5647431102928485,,not_applicable,False,float64,False,False,False,,,
150,CC_AMT_DRAWINGS_CURRENT_SUM,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,86905,40377,0.4646107818882688,,not_applicable,False,float64,False,False,False,,,
151,CC_AMT_DRAWINGS_POS_CURRENT_MAX,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,61140,28865,0.4721131828590121,,not_applicable,False,float64,False,False,False,,,
152,CC_AMT_DRAWINGS_POS_CURRENT_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,61140,33409,0.5464344128230291,,not_applicable,False,float64,False,False,False,,,
153,CC_AMT_DRAWINGS_POS_CURRENT_SUM,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,86905,31661,0.3643173580346355,,not_applicable,False,float64,False,False,False,,,
154,CC_AMT_INST_MIN_REGULARITY_MAX,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,86905,32000,0.36821816926528966,,not_applicable,False,float64,False,False,False,,,
155,CC_AMT_INST_MIN_REGULARITY_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,86905,57384,0.6603072320349808,,not_applicable,False,float64,False,False,False,,,
156,CC_AMT_PAYMENT_CURRENT_MAX,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,61060,25753,0.4217654765804127,,not_applicable,False,float64,False,False,False,,,
157,CC_AMT_PAYMENT_CURRENT_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,61060,56763,0.9296265967900426,,not_applicable,False,float64,False,False,False,,,
158,CC_AMT_PAYMENT_CURRENT_SUM,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,86905,54228,0.6239917150911916,,not_applicable,False,float64,False,False,False,,,
159,CC_AMT_PAYMENT_TOTAL_CURRENT_MAX,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,86905,30350,0.3492319199125482,,not_applicable,False,float64,False,False,False,,,
160,CC_AMT_PAYMENT_TOTAL_CURRENT_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,86905,57831,0.6654507795869052,,not_applicable,False,float64,False,False,False,,,
161,CC_AMT_PAYMENT_TOTAL_CURRENT_SUM,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,86905,52944,0.6092169610494218,,not_applicable,False,float64,False,False,False,,,
162,CC_AMT_RECEIVABLE_PRINCIPAL_MAX,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,86905,46271,0.5324319659398193,,not_applicable,False,float64,False,False,False,,,
163,CC_AMT_RECEIVABLE_PRINCIPAL_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,86905,58549,0.6737126747597951,,not_applicable,False,float64,False,False,False,,,
164,CC_AMT_RECEIVABLE_PRINCIPAL_SUM,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,86905,57768,0.6647258500661642,,not_applicable,False,float64,False,False,False,,,
165,CC_AMT_TOTAL_RECEIVABLE_MAX,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,86905,56422,0.649237673321443,,not_applicable,False,float64,False,False,False,,,
166,CC_AMT_TOTAL_RECEIVABLE_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,86905,59521,0.6848973016512283,,not_applicable,False,float64,False,False,False,,,
167,CC_AMT_TOTAL_RECEIVABLE_SUM,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,86905,58867,0.677371842816869,,not_applicable,False,float64,False,False,False,,,
168,CC_BALANCE_LIMIT_RATIO_MAX,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,86036,56087,0.6519015295922637,,not_applicable,False,float64,False,False,False,,,
169,CC_BALANCE_LIMIT_RATIO_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,86036,59104,0.6869682458505741,,not_applicable,False,float64,False,False,False,,,
170,CC_CC_LATE_FLAG_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,86905,1422,0.016362694896726312,,not_applicable,False,float64,False,False,False,,,
171,CC_CC_LATE_FLAG_SUM,float64,Int64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,86905,91,0.0010471204188481676,,not_applicable,False,float64,False,False,False,,,
172,CC_CNT_DRAWINGS_ATM_CURRENT_MAX,float64,Int64,float64,categorical,False,False,False,float64,False,False,False,float64,61140,44,0.0007196597971867845,,not_applicable,False,float64,False,False,False,,,
173,CC_CNT_DRAWINGS_ATM_CURRENT_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,61140,3385,0.055364736669937846,,not_applicable,False,float64,False,False,False,,,
174,CC_CNT_DRAWINGS_ATM_CURRENT_SUM,float64,Int64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,86905,163,0.0018756112996950692,,not_applicable,False,float64,False,False,False,,,
175,CC_CNT_DRAWINGS_CURRENT_MAX,float64,Int64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,86905,119,0.001369311316955296,,not_applicable,False,float64,False,False,False,,,
176,CC_CNT_DRAWINGS_CURRENT_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,86905,6584,0.07576088832633335,,not_applicable,False,float64,False,False,False,,,
177,CC_CNT_DRAWINGS_CURRENT_SUM,float64,Int64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,86905,548,0.006305736148668086,,not_applicable,False,float64,False,False,False,,,
178,CC_CNT_DRAWINGS_POS_CURRENT_MAX,float64,Int64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,61140,123,0.002011776251226693,,not_applicable,False,float64,False,False,False,,,
179,CC_CNT_DRAWINGS_POS_CURRENT_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,61140,5024,0.08217206411514556,,not_applicable,False,float64,False,False,False,,,
180,CC_CNT_DRAWINGS_POS_CURRENT_SUM,float64,Int64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,86905,532,0.006121627064035441,,not_applicable,False,float64,False,False,False,,,
181,CC_CNT_INSTALMENT_MATURE_CUM_MAX,float64,Int64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,86905,120,0.0013808181347448364,,not_applicable,False,float64,False,False,False,,,
182,CC_CNT_INSTALMENT_MATURE_CUM_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,86905,13923,0.16020942408376965,,not_applicable,False,float64,False,False,False,,,
183,CC_DRAWING_LIMIT_RATIO_MAX,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,86036,24356,0.28309079920033475,,not_applicable,False,float64,False,False,False,,,
184,CC_DRAWING_LIMIT_RATIO_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,86036,48938,0.5688084057836255,,not_applicable,False,float64,False,False,False,,,
185,CC_MONTHS_BALANCE_MAX,float64,Int64,float64,categorical,False,False,False,float64,False,False,False,float64,86905,5,5.7534088947701514e-05,,not_applicable,False,float64,False,False,False,,,
186,CC_MONTHS_BALANCE_MIN,float64,Int64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,86905,96,0.001104654507795869,,not_applicable,False,float64,False,False,False,,,
187,CC_MONTHS_BALANCE_SIZE,float64,Int64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,86905,128,0.0014728726770611587,,not_applicable,False,float64,False,False,False,,,
188,CC_NAME_CONTRACT_STATUS_Active_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,86905,1004,0.011552845060698464,,not_applicable,False,float64,False,False,False,,,
189,CC_NAME_CONTRACT_STATUS_Approved_MEAN,float64,float64,float64,categorical,False,False,False,float64,False,False,False,float64,86905,6,6.904090673724181e-05,,not_applicable,False,float64,False,False,False,,,
190,CC_NAME_CONTRACT_STATUS_Completed_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,86905,925,0.01064380645532478,,not_applicable,False,float64,False,False,False,,,
191,CC_NAME_CONTRACT_STATUS_Demand_MEAN,float64,float64,float64,categorical,False,False,False,float64,False,False,False,float64,86905,16,0.00018410908463264484,,not_applicable,False,float64,False,False,False,,,
192,CC_NAME_CONTRACT_STATUS_Refused_MEAN,float64,float64,float64,categorical,False,False,False,float64,False,False,False,float64,86905,14,0.00016109544905356423,,not_applicable,False,float64,False,False,False,,,
193,CC_NAME_CONTRACT_STATUS_Sent proposal_MEAN,float64,float64,float64,categorical,False,False,False,float64,False,False,False,float64,86905,34,0.00039123180484437026,,not_applicable,False,float64,False,False,False,,,
194,CC_NAME_CONTRACT_STATUS_Signed_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,86905,252,0.0028997180829641563,,not_applicable,False,float64,False,False,False,,,
195,CC_NAME_CONTRACT_STATUS_nan_MEAN,float64,Int64,float64,constant,False,False,False,float64,False,False,False,float64,86905,1,1.1506817789540303e-05,,not_applicable,False,float64,False,False,False,,,
196,CC_PAYMENT_MIN_RATIO_MAX,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,59269,47187,0.7961497578835479,,not_applicable,False,float64,False,False,False,,,
197,CC_PAYMENT_MIN_RATIO_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,59269,58279,0.9832964956385294,,not_applicable,False,float64,False,False,False,,,
198,CC_PAYMENT_TOTAL_RATIO_MAX,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,59775,56912,0.9521037222919281,,not_applicable,False,float64,False,False,False,,,
199,CC_PAYMENT_TOTAL_RATIO_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,59775,57349,0.9594144709326642,,not_applicable,False,float64,False,False,False,,,
200,CC_RECEIVABLE_LIMIT_RATIO_MAX,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,86036,55701,0.647415035566507,,not_applicable,False,float64,False,False,False,,,
201,CC_RECEIVABLE_LIMIT_RATIO_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,86036,58877,0.6843298154261007,,not_applicable,False,float64,False,False,False,,,
202,CC_SK_DPD_DEF_MAX,float64,Int64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,86905,52,0.0005983545250560958,,not_applicable,False,float64,False,False,False,,,
203,CC_SK_DPD_DEF_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,86905,1548,0.017812553938208388,,not_applicable,False,float64,False,False,False,,,
204,CC_SK_DPD_DEF_SUM,float64,Int64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,86905,217,0.0024969794603302456,,not_applicable,False,float64,False,False,False,,,
205,CC_SK_DPD_MAX,float64,Int64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,86905,409,0.0047062884759219836,,not_applicable,False,float64,False,False,False,,,
206,CC_SK_DPD_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,86905,3606,0.041493584949082334,,not_applicable,False,float64,False,False,False,,,
207,CC_SK_DPD_SUM,float64,Int64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,86905,1464,0.016845981243887004,,not_applicable,False,float64,False,False,False,,,
208,CC_SK_ID_PREV_NUNIQUE,float64,Int64,float64,categorical,False,False,False,float64,False,False,False,float64,86905,4,4.602727115816121e-05,,not_applicable,False,float64,False,False,False,,,
209,CNT_CHILDREN,int64,int64,int64,categorical,False,False,False,int64,False,False,False,int64,307511,15,4.8778742874238645e-05,,not_applicable,False,int64,False,False,False,,,
210,CNT_FAM_MEMBERS,float64,Int64,float64,categorical,False,False,False,float64,False,False,False,float64,307509,17,5.528293480841211e-05,,not_applicable,False,float64,False,False,False,,,
211,CODE_GENDER,object,category,object,categorical,False,False,False,object,False,False,False,object,307511,3,9.755748574847729e-06,1.0000260153295328,categorical_like,True,object,False,False,True,0.0,0.0,0.0
212,COMMONAREA_AVG,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,92646,3181,0.0343349955745526,,not_applicable,False,float64,False,False,False,,,
213,COMMONAREA_MEDI,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,92646,3202,0.03456166483172506,,not_applicable,False,float64,False,False,False,,,
214,COMMONAREA_MODE,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,92646,3128,0.03376292554454591,,not_applicable,False,float64,False,False,False,,,
215,DAYS_BIRTH,int64,int64,int64,numeric_discrete,False,False,False,int64,False,False,False,int64,307511,17460,0.05677845670561378,,not_applicable,False,int64,False,False,False,,,
216,DAYS_EMPLOYED,float64,Int64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,252137,12573,0.04986574758960406,,not_applicable,False,float64,False,False,False,,,
217,DAYS_EMPLOYED_ANOM,int64,int64,int64,binary_flag,False,False,False,int64,False,False,False,int64,307511,2,6.503832383231819e-06,,not_applicable,False,int64,False,False,False,,,
218,DAYS_ID_PUBLISH,int64,int64,int64,categorical,False,False,False,int64,False,False,False,int64,307511,6168,0.02005781906988693,,not_applicable,False,int64,False,False,False,,,
219,DAYS_LAST_PHONE_CHANGE,float64,Int64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,307510,3773,0.012269519690416572,,not_applicable,False,float64,False,False,False,,,
220,DAYS_REGISTRATION,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,307511,15688,0.05101606121407039,,not_applicable,False,float64,False,False,False,,,
221,DEF_30_CNT_SOCIAL_CIRCLE,float64,Int64,float64,categorical,False,False,False,float64,False,False,False,float64,306490,10,3.2627491924695746e-05,,not_applicable,False,float64,False,False,False,,,
222,DEF_60_CNT_SOCIAL_CIRCLE,float64,Int64,float64,categorical,False,False,False,float64,False,False,False,float64,306490,9,2.9364742732226175e-05,,not_applicable,False,float64,False,False,False,,,
223,ELEVATORS_AVG,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,143620,257,0.001789444367079794,,not_applicable,False,float64,False,False,False,,,
224,ELEVATORS_MEDI,float64,float64,float64,categorical,False,False,False,float64,False,False,False,float64,143620,46,0.00032028965325163624,,not_applicable,False,float64,False,False,False,,,
225,ELEVATORS_MODE,float64,float64,float64,categorical,False,False,False,float64,False,False,False,float64,143620,26,0.00018103328227266397,,not_applicable,False,float64,False,False,False,,,
226,EMERGENCYSTATE_MODE,object,bool,object,binary_flag,False,False,False,object,True,False,False,object,161756,2,1.2364301787878039e-05,2.01439204728109,categorical_like,False,object,False,False,False,0.0,0.0,0.0
227,ENTRANCES_AVG,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,152683,285,0.0018666125239876082,,not_applicable,False,float64,False,False,False,,,
228,ENTRANCES_MEDI,float64,float64,float64,categorical,False,False,False,float64,False,False,False,float64,152683,46,0.000301277810889228,,not_applicable,False,float64,False,False,False,,,
229,ENTRANCES_MODE,float64,float64,float64,categorical,False,False,False,float64,False,False,False,float64,152683,30,0.00019648552884080086,,not_applicable,False,float64,False,False,False,,,
230,EXT_SOURCE_1,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,134133,114584,0.8542565960650995,,not_applicable,False,float64,False,False,False,,,
231,EXT_SOURCE_2,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,306851,119831,0.39051852527774067,,not_applicable,False,float64,False,False,False,,,
232,EXT_SOURCE_3,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,246546,814,0.003301615114420838,,not_applicable,False,float64,False,False,False,,,
233,FLAG_CONT_MOBILE,int64,int64,int64,binary_flag,False,False,False,int64,False,False,False,int64,307511,2,6.503832383231819e-06,,not_applicable,False,int64,False,False,False,,,
234,FLAG_DOCUMENT_10,int64,int64,int64,binary_flag,False,False,False,int64,False,False,False,int64,307511,2,6.503832383231819e-06,,not_applicable,False,int64,False,False,False,,,
235,FLAG_DOCUMENT_11,int64,int64,int64,binary_flag,False,False,False,int64,False,False,False,int64,307511,2,6.503832383231819e-06,,not_applicable,False,int64,False,False,False,,,
236,FLAG_DOCUMENT_12,int64,int64,int64,binary_flag,False,False,False,int64,False,False,False,int64,307511,2,6.503832383231819e-06,,not_applicable,False,int64,False,False,False,,,
237,FLAG_DOCUMENT_13,int64,int64,int64,binary_flag,False,False,False,int64,False,False,False,int64,307511,2,6.503832383231819e-06,,not_applicable,False,int64,False,False,False,,,
238,FLAG_DOCUMENT_14,int64,int64,int64,binary_flag,False,False,False,int64,False,False,False,int64,307511,2,6.503832383231819e-06,,not_applicable,False,int64,False,False,False,,,
239,FLAG_DOCUMENT_15,int64,int64,int64,binary_flag,False,False,False,int64,False,False,False,int64,307511,2,6.503832383231819e-06,,not_applicable,False,int64,False,False,False,,,
240,FLAG_DOCUMENT_16,int64,int64,int64,binary_flag,False,False,False,int64,False,False,False,int64,307511,2,6.503832383231819e-06,,not_applicable,False,int64,False,False,False,,,
241,FLAG_DOCUMENT_17,int64,int64,int64,binary_flag,False,False,False,int64,False,False,False,int64,307511,2,6.503832383231819e-06,,not_applicable,False,int64,False,False,False,,,
242,FLAG_DOCUMENT_18,int64,int64,int64,binary_flag,False,False,False,int64,False,False,False,int64,307511,2,6.503832383231819e-06,,not_applicable,False,int64,False,False,False,,,
243,FLAG_DOCUMENT_19,int64,int64,int64,binary_flag,False,False,False,int64,False,False,False,int64,307511,2,6.503832383231819e-06,,not_applicable,False,int64,False,False,False,,,
244,FLAG_DOCUMENT_2,int64,int64,int64,binary_flag,False,False,False,int64,False,False,False,int64,307511,2,6.503832383231819e-06,,not_applicable,False,int64,False,False,False,,,
245,FLAG_DOCUMENT_20,int64,int64,int64,binary_flag,False,False,False,int64,False,False,False,int64,307511,2,6.503832383231819e-06,,not_applicable,False,int64,False,False,False,,,
246,FLAG_DOCUMENT_21,int64,int64,int64,binary_flag,False,False,False,int64,False,False,False,int64,307511,2,6.503832383231819e-06,,not_applicable,False,int64,False,False,False,,,
247,FLAG_DOCUMENT_3,int64,int64,int64,binary_flag,False,False,False,int64,False,False,False,int64,307511,2,6.503832383231819e-06,,not_applicable,False,int64,False,False,False,,,
248,FLAG_DOCUMENT_4,int64,int64,int64,binary_flag,False,False,False,int64,False,False,False,int64,307511,2,6.503832383231819e-06,,not_applicable,False,int64,False,False,False,,,
249,FLAG_DOCUMENT_5,int64,int64,int64,binary_flag,False,False,False,int64,False,False,False,int64,307511,2,6.503832383231819e-06,,not_applicable,False,int64,False,False,False,,,
250,FLAG_DOCUMENT_6,int64,int64,int64,binary_flag,False,False,False,int64,False,False,False,int64,307511,2,6.503832383231819e-06,,not_applicable,False,int64,False,False,False,,,
251,FLAG_DOCUMENT_7,int64,int64,int64,binary_flag,False,False,False,int64,False,False,False,int64,307511,2,6.503832383231819e-06,,not_applicable,False,int64,False,False,False,,,
252,FLAG_DOCUMENT_8,int64,int64,int64,binary_flag,False,False,False,int64,False,False,False,int64,307511,2,6.503832383231819e-06,,not_applicable,False,int64,False,False,False,,,
253,FLAG_DOCUMENT_9,int64,int64,int64,binary_flag,False,False,False,int64,False,False,False,int64,307511,2,6.503832383231819e-06,,not_applicable,False,int64,False,False,False,,,
254,FLAG_EMAIL,int64,int64,int64,binary_flag,False,False,False,int64,False,False,False,int64,307511,2,6.503832383231819e-06,,not_applicable,False,int64,False,False,False,,,
255,FLAG_EMP_PHONE,int64,int64,int64,binary_flag,False,False,False,int64,False,False,False,int64,307511,2,6.503832383231819e-06,,not_applicable,False,int64,False,False,False,,,
256,FLAG_MOBIL,int64,int64,int64,binary_flag,False,False,False,int64,False,False,False,int64,307511,2,6.503832383231819e-06,,not_applicable,False,int64,False,False,False,,,
257,FLAG_OWN_CAR,object,bool,object,binary_flag,False,False,False,object,True,False,False,object,307511,2,6.503832383231819e-06,1.0,categorical_like,False,object,False,False,True,0.0,0.0,0.0
258,FLAG_OWN_REALTY,object,bool,object,binary_flag,False,False,False,object,True,False,False,object,307511,2,6.503832383231819e-06,1.0,categorical_like,False,object,False,False,True,0.0,0.0,0.0
259,FLAG_PHONE,int64,int64,int64,binary_flag,False,False,False,int64,False,False,False,int64,307511,2,6.503832383231819e-06,,not_applicable,False,int64,False,False,False,,,
260,FLAG_WORK_PHONE,int64,int64,int64,binary_flag,False,False,False,int64,False,False,False,int64,307511,2,6.503832383231819e-06,,not_applicable,False,int64,False,False,False,,,
261,FLOORSMAX_AVG,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,154491,403,0.0026085661947945187,,not_applicable,False,float64,False,False,False,,,
262,FLOORSMAX_MEDI,float64,float64,float64,categorical,False,False,False,float64,False,False,False,float64,154491,49,0.00031717057951595885,,not_applicable,False,float64,False,False,False,,,
263,FLOORSMAX_MODE,float64,float64,float64,categorical,False,False,False,float64,False,False,False,float64,154491,25,0.00016182172424283615,,not_applicable,False,float64,False,False,False,,,
264,FLOORSMIN_AVG,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,98869,305,0.0030848901071114303,,not_applicable,False,float64,False,False,False,,,
265,FLOORSMIN_MEDI,float64,float64,float64,categorical,False,False,False,float64,False,False,False,float64,98869,47,0.0004753765083089745,,not_applicable,False,float64,False,False,False,,,
266,FLOORSMIN_MODE,float64,float64,float64,categorical,False,False,False,float64,False,False,False,float64,98869,25,0.0002528598448451992,,not_applicable,False,float64,False,False,False,,,
267,FONDKAPREMONT_MODE,object,category,object,categorical,False,False,False,object,False,False,False,object,97216,4,4.114549045424621e-05,16.445801102699143,categorical_like,False,object,False,False,False,0.0,0.0,0.0
268,HOUR_APPR_PROCESS_START,int64,int64,int64,categorical,False,False,False,int64,False,False,False,int64,307511,24,7.804598859878183e-05,,not_applicable,False,int64,False,False,False,,,
269,HOUSETYPE_MODE,object,category,object,categorical,False,False,False,object,False,False,False,object,153214,3,1.9580456094090618e-05,14.019567402456694,categorical_like,False,object,False,False,False,0.0,0.0,0.0
270,INS_AMT_INSTALMENT_MAX,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291643,236626,0.8113549785182569,,not_applicable,False,float64,False,False,False,,,
271,INS_AMT_INSTALMENT_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291643,288020,0.9875772776991047,,not_applicable,False,float64,False,False,False,,,
272,INS_AMT_INSTALMENT_SUM,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291643,287801,0.9868263596246095,,not_applicable,False,float64,False,False,False,,,
273,INS_AMT_PAYMENT_MAX,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291635,229572,0.7871894662849109,,not_applicable,False,float64,False,False,False,,,
274,INS_AMT_PAYMENT_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291635,288396,0.9888936513107137,,not_applicable,False,float64,False,False,False,,,
275,INS_AMT_PAYMENT_MIN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291635,134230,0.46026711471531195,,not_applicable,False,float64,False,False,False,,,
276,INS_AMT_PAYMENT_SUM,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291643,287364,0.9853279523252744,,not_applicable,False,float64,False,False,False,,,
277,INS_DAYS_ENTRY_PAYMENT_MAX,float64,Int64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291635,2937,0.010070807687691807,,not_applicable,False,float64,False,False,False,,,
278,INS_DAYS_ENTRY_PAYMENT_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291635,212229,0.7277212954549351,,not_applicable,False,float64,False,False,False,,,
279,INS_DAYS_ENTRY_PAYMENT_MIN,float64,Int64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291635,3035,0.010406844171652923,,not_applicable,False,float64,False,False,False,,,
280,INS_DAYS_INSTALMENT_MAX,float64,Int64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291643,2918,0.01000538329395871,,not_applicable,False,float64,False,False,False,,,
281,INS_DAYS_INSTALMENT_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291643,183580,0.6294682197069705,,not_applicable,False,float64,False,False,False,,,
282,INS_DAYS_INSTALMENT_MIN,float64,Int64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291643,2920,0.010012240993269169,,not_applicable,False,float64,False,False,False,,,
